,estimate,estimate1,estimate2,statistic,p.value,parameter,conf.low,conf.high,method,alternative,nodenum,density,metric,term,std.error,nodename
895,0.000219145,NA,NA,2.762799262,0.007204662,NA,NA,NA,NA,NA,16,0.18,page.rank,age:groupbpd,7.93E-05,Right Middle Cingulate Cortex
896,0.000197079,NA,NA,2.668463317,0.009333924,NA,NA,NA,NA,NA,16,0.2,page.rank,age:groupbpd,7.39E-05,Right Middle Cingulate Cortex
897,-0.000227599,NA,NA,-2.647130767,0.009888714,NA,NA,NA,NA,NA,128,0.16,page.rank,age:groupbpd,8.60E-05,Right Middle Temporal Gyrus
898,-0.000220663,NA,NA,-2.651971431,0.009760258,NA,NA,NA,NA,NA,128,0.17,page.rank,age:groupbpd,8.32E-05,Right Middle Temporal Gyrus
899,0.000365062,NA,NA,2.665265181,0.009415251,NA,NA,NA,NA,NA,19,0.03,page.rank,age:groupbpd,0.00013697,Right Postcentral Gyrus
900,0.000317409,NA,NA,2.731759401,0.007850437,NA,NA,NA,NA,NA,92,0.07,page.rank,age:groupbpd,0.000116192,Right Posterior Cingulate Cortex
901,0.000300352,NA,NA,2.66666316,0.009379622,NA,NA,NA,NA,NA,92,0.08,page.rank,age:groupbpd,0.000112632,Right Posterior Cingulate Cortex
902,0.000311933,NA,NA,2.923570923,0.004572937,NA,NA,NA,NA,NA,92,0.09,page.rank,age:groupbpd,0.000106696,Right Posterior Cingulate Cortex
903,0.0002984,NA,NA,3.005917443,0.003600148,NA,NA,NA,NA,NA,92,0.1,page.rank,age:groupbpd,9.93E-05,Right Posterior Cingulate Cortex
904,0.000276645,NA,NA,2.833816561,0.005906043,NA,NA,NA,NA,NA,92,0.11,page.rank,age:groupbpd,9.76E-05,Right Posterior Cingulate Cortex
905,0.00027084,NA,NA,2.878770204,0.005199119,NA,NA,NA,NA,NA,92,0.12,page.rank,age:groupbpd,9.41E-05,Right Posterior Cingulate Cortex
906,0.000265665,NA,NA,2.913946658,0.004701267,NA,NA,NA,NA,NA,92,0.13,page.rank,age:groupbpd,9.12E-05,Right Posterior Cingulate Cortex
907,0.000261181,NA,NA,2.934054388,0.004436838,NA,NA,NA,NA,NA,92,0.14,page.rank,age:groupbpd,8.90E-05,Right Posterior Cingulate Cortex
908,0.000252458,NA,NA,2.922834733,0.004582638,NA,NA,NA,NA,NA,92,0.15,page.rank,age:groupbpd,8.64E-05,Right Posterior Cingulate Cortex
909,0.000254915,NA,NA,3.076950234,0.002919092,NA,NA,NA,NA,NA,92,0.16,page.rank,age:groupbpd,8.28E-05,Right Posterior Cingulate Cortex
910,0.000246184,NA,NA,3.070227115,0.002978004,NA,NA,NA,NA,NA,92,0.17,page.rank,age:groupbpd,8.02E-05,Right Posterior Cingulate Cortex
911,0.0002312,NA,NA,3.029395802,0.00336022,NA,NA,NA,NA,NA,92,0.18,page.rank,age:groupbpd,7.63E-05,Right Posterior Cingulate Cortex
912,0.000220037,NA,NA,2.982457412,0.003855682,NA,NA,NA,NA,NA,92,0.19,page.rank,age:groupbpd,7.38E-05,Right Posterior Cingulate Cortex
913,0.000210203,NA,NA,2.960505964,0.004109907,NA,NA,NA,NA,NA,92,0.2,page.rank,age:groupbpd,7.10E-05,Right Posterior Cingulate Cortex
914,-0.000487686,NA,NA,-2.747857151,0.007509203,NA,NA,NA,NA,NA,53,0.01,page.rank,age:groupbpd,0.000177479,Right SMA
915,0.00038086,NA,NA,2.761998995,0.007220682,NA,NA,NA,NA,NA,254,0.03,page.rank,age:groupbpd,0.000137893,Right Superior Parietal Lobule
916,0.000349028,NA,NA,2.770799927,0.007046286,NA,NA,NA,NA,NA,254,0.04,page.rank,age:groupbpd,0.000125966,Right Superior Parietal Lobule
917,-0.000389409,NA,NA,-2.773583732,0.006991932,NA,NA,NA,NA,NA,238,0.04,page.rank,age:groupbpd,0.000140399,Right Superior Temporal Gyrus
918,-0.000393375,NA,NA,-3.1226192,0.002546748,NA,NA,NA,NA,NA,238,0.05,page.rank,age:groupbpd,0.000125976,Right Superior Temporal Gyrus
919,-0.000408015,NA,NA,-3.478164676,0.000843936,NA,NA,NA,NA,NA,238,0.06,page.rank,age:groupbpd,0.000117308,Right Superior Temporal Gyrus
920,-0.00037791,NA,NA,-3.378154539,0.001159949,NA,NA,NA,NA,NA,238,0.07,page.rank,age:groupbpd,0.000111869,Right Superior Temporal Gyrus
921,-0.000352801,NA,NA,-3.263278943,0.001659744,NA,NA,NA,NA,NA,238,0.08,page.rank,age:groupbpd,0.000108112,Right Superior Temporal Gyrus
922,-0.000347014,NA,NA,-3.292370286,0.001516876,NA,NA,NA,NA,NA,238,0.09,page.rank,age:groupbpd,0.000105399,Right Superior Temporal Gyrus
923,-0.000340533,NA,NA,-3.34616595,0.001282628,NA,NA,NA,NA,NA,238,0.1,page.rank,age:groupbpd,0.000101768,Right Superior Temporal Gyrus
924,-0.00031823,NA,NA,-3.223937414,0.001873108,NA,NA,NA,NA,NA,238,0.11,page.rank,age:groupbpd,9.87E-05,Right Superior Temporal Gyrus
925,-0.00030122,NA,NA,-3.195249231,0.002044616,NA,NA,NA,NA,NA,238,0.12,page.rank,age:groupbpd,9.43E-05,Right Superior Temporal Gyrus
926,-0.000277062,NA,NA,-3.052068667,0.003142696,NA,NA,NA,NA,NA,238,0.13,page.rank,age:groupbpd,9.08E-05,Right Superior Temporal Gyrus
927,-0.000283521,NA,NA,-3.215091004,0.001924502,NA,NA,NA,NA,NA,238,0.14,page.rank,age:groupbpd,8.82E-05,Right Superior Temporal Gyrus
928,-0.000255302,NA,NA,-3.022147138,0.003432662,NA,NA,NA,NA,NA,238,0.15,page.rank,age:groupbpd,8.45E-05,Right Superior Temporal Gyrus
929,-0.000240437,NA,NA,-2.997577178,0.003689136,NA,NA,NA,NA,NA,238,0.16,page.rank,age:groupbpd,8.02E-05,Right Superior Temporal Gyrus
930,-0.000233605,NA,NA,-3.00565496,0.003602918,NA,NA,NA,NA,NA,238,0.17,page.rank,age:groupbpd,7.77E-05,Right Superior Temporal Gyrus
931,-0.00022504,NA,NA,-2.963776697,0.004071069,NA,NA,NA,NA,NA,238,0.18,page.rank,age:groupbpd,7.59E-05,Right Superior Temporal Gyrus
932,-0.00021409,NA,NA,-2.858704989,0.005504429,NA,NA,NA,NA,NA,238,0.19,page.rank,age:groupbpd,7.49E-05,Right Superior Temporal Gyrus
933,-0.000202533,NA,NA,-2.762440508,0.00721184,NA,NA,NA,NA,NA,238,0.2,page.rank,age:groupbpd,7.33E-05,Right Superior Temporal Gyrus
934,0.000325013,NA,NA,2.775337578,0.006957885,NA,NA,NA,NA,NA,190,0.05,page.rank,age:groupbpd,0.000117108,Right SupraMarginal Gyrus
935,0.00028641,NA,NA,2.675567618,0.009155549,NA,NA,NA,NA,NA,190,0.06,page.rank,age:groupbpd,0.000107047,Right SupraMarginal Gyrus
936,0.000286897,NA,NA,2.789835179,0.006682213,NA,NA,NA,NA,NA,190,0.07,page.rank,age:groupbpd,0.000102836,Right SupraMarginal Gyrus
937,0.000290645,NA,NA,3.011126417,0.003545584,NA,NA,NA,NA,NA,190,0.08,page.rank,age:groupbpd,9.65E-05,Right SupraMarginal Gyrus
938,0.000265108,NA,NA,2.862639233,0.005443295,NA,NA,NA,NA,NA,190,0.09,page.rank,age:groupbpd,9.26E-05,Right SupraMarginal Gyrus
939,0.000247248,NA,NA,2.738803119,0.00769942,NA,NA,NA,NA,NA,190,0.1,page.rank,age:groupbpd,9.03E-05,Right SupraMarginal Gyrus
940,0.000238889,NA,NA,2.724817223,0.00800192,NA,NA,NA,NA,NA,190,0.11,page.rank,age:groupbpd,8.77E-05,Right SupraMarginal Gyrus
941,0.000226718,NA,NA,2.74591034,0.007549737,NA,NA,NA,NA,NA,190,0.12,page.rank,age:groupbpd,8.26E-05,Right SupraMarginal Gyrus
942,0.000211273,NA,NA,2.643230513,0.009993329,NA,NA,NA,NA,NA,190,0.13,page.rank,age:groupbpd,7.99E-05,Right SupraMarginal Gyrus
943,-0.026404096,NA,NA,-2.689069307,0.009062947,NA,NA,NA,NA,NA,152,0.05,part.coeff,age:groupbpd,0.009819046,Left Calcarine Gyrus
944,-0.031944321,NA,NA,-3.274555442,0.001628493,NA,NA,NA,NA,NA,152,0.07,part.coeff,age:groupbpd,0.009755315,Left Calcarine Gyrus
945,-0.026540672,NA,NA,-3.032384585,0.003371732,NA,NA,NA,NA,NA,152,0.08,part.coeff,age:groupbpd,0.00875241,Left Calcarine Gyrus
946,-0.025689841,NA,NA,-2.968306276,0.00406382,NA,NA,NA,NA,NA,152,0.09,part.coeff,age:groupbpd,0.008654714,Left Calcarine Gyrus
947,-0.022863106,NA,NA,-3.066723791,0.00303439,NA,NA,NA,NA,NA,152,0.1,part.coeff,age:groupbpd,0.007455222,Left Calcarine Gyrus
948,-0.022926764,NA,NA,-3.115668155,0.002623426,NA,NA,NA,NA,NA,152,0.11,part.coeff,age:groupbpd,0.007358538,Left Calcarine Gyrus
949,-0.015516525,NA,NA,-2.813943182,0.006265216,NA,NA,NA,NA,NA,152,0.14,part.coeff,age:groupbpd,0.005514157,Left Calcarine Gyrus
950,-0.015509011,NA,NA,-2.942165007,0.004349707,NA,NA,NA,NA,NA,152,0.15,part.coeff,age:groupbpd,0.005271292,Left Calcarine Gyrus
951,-0.009573268,NA,NA,-2.872399194,0.005294326,NA,NA,NA,NA,NA,152,0.18,part.coeff,age:groupbpd,0.003332847,Left Calcarine Gyrus
952,-0.009254213,NA,NA,-2.791848907,0.006644724,NA,NA,NA,NA,NA,152,0.19,part.coeff,age:groupbpd,0.003314726,Left Calcarine Gyrus
953,0.055699451,NA,NA,3.480490256,0.00095733,NA,NA,NA,NA,NA,228,0.02,part.coeff,age:groupbpd,0.016003335,Left Caudate Nucleus
954,-0.037937551,NA,NA,-2.770384685,0.007291905,NA,NA,NA,NA,NA,243,0.04,part.coeff,age:groupbpd,0.013693965,Left Cerebellum
955,0.014625966,NA,NA,2.7534151,0.007415848,NA,NA,NA,NA,NA,166,0.13,part.coeff,age:groupbpd,0.005311936,Left Cuneus
956,0.008612188,NA,NA,2.834161859,0.005918997,NA,NA,NA,NA,NA,166,0.14,part.coeff,age:groupbpd,0.003038707,Left Cuneus
957,0.013806692,NA,NA,2.645241738,0.009939258,NA,NA,NA,NA,NA,166,0.15,part.coeff,age:groupbpd,0.005219444,Left Cuneus
958,-0.030849076,NA,NA,-3.139144036,0.002456805,NA,NA,NA,NA,NA,248,0.07,part.coeff,age:groupbpd,0.009827225,Left Fusiform Gyrus
959,-0.007063729,NA,NA,-2.77289178,0.007047272,NA,NA,NA,NA,NA,248,0.16,part.coeff,age:groupbpd,0.002547423,Left Fusiform Gyrus
960,-0.00602322,NA,NA,-3.007865468,0.003607788,NA,NA,NA,NA,NA,248,0.19,part.coeff,age:groupbpd,0.00200249,Left Fusiform Gyrus
961,-0.043526152,NA,NA,-3.03536961,0.00357142,NA,NA,NA,NA,NA,257,0.02,part.coeff,age:groupbpd,0.014339655,Left Inferior Parietal Lobule
962,0.021038627,NA,NA,2.725399745,0.008081871,NA,NA,NA,NA,NA,251,0.07,part.coeff,age:groupbpd,0.007719465,Left Inferior Temporal Gyrus
963,0.021823555,NA,NA,2.953065734,0.004263457,NA,NA,NA,NA,NA,251,0.08,part.coeff,age:groupbpd,0.007390135,Left Inferior Temporal Gyrus
964,0.033915578,NA,NA,2.826745609,0.006169886,NA,NA,NA,NA,NA,100,0.04,part.coeff,age:groupbpd,0.011998101,Left Middle Frontal Gyrus
965,0.018838856,NA,NA,2.827360521,0.006033447,NA,NA,NA,NA,NA,182,0.11,part.coeff,age:groupbpd,0.006663054,Left Middle Orbital Gyrus
966,0.01930735,NA,NA,2.885703951,0.005114467,NA,NA,NA,NA,NA,182,0.12,part.coeff,age:groupbpd,0.00669069,Left Middle Orbital Gyrus
967,0.019294738,NA,NA,2.869545718,0.005355128,NA,NA,NA,NA,NA,182,0.13,part.coeff,age:groupbpd,0.00672397,Left Middle Orbital Gyrus
968,0.004282669,NA,NA,2.66200735,0.009498758,NA,NA,NA,NA,NA,27,0.2,part.coeff,age:groupbpd,0.001608812,Left Postcentral Gyrus
969,0.019241969,NA,NA,3.347273459,0.001285281,NA,NA,NA,NA,NA,174,0.1,part.coeff,age:groupbpd,0.00574855,Left Precentral Gyrus
970,0.019412567,NA,NA,3.425353688,0.001011151,NA,NA,NA,NA,NA,232,0.08,part.coeff,age:groupbpd,0.005667318,Left Putamen
971,0.021890765,NA,NA,3.91933086,0.000198272,NA,NA,NA,NA,NA,232,0.09,part.coeff,age:groupbpd,0.005585332,Left Putamen
972,-0.052531041,NA,NA,-3.006855217,0.003973605,NA,NA,NA,NA,NA,70,0.02,part.coeff,age:groupbpd,0.017470426,Left Rolandic Operculum
973,0.007420262,NA,NA,2.764249948,0.007175706,NA,NA,NA,NA,NA,114,0.14,part.coeff,age:groupbpd,0.002684367,Left Superior Frontal Gyrus
974,0.034359792,NA,NA,2.719342393,0.008694087,NA,NA,NA,NA,NA,98,0.02,part.coeff,age:groupbpd,0.012635331,Left Superior Medial Gyrus
975,0.072357711,NA,NA,3.58462189,0.000993063,NA,NA,NA,NA,NA,185,0.01,part.coeff,age:groupbpd,0.020185591,Right Cerebellum
976,-0.007734726,NA,NA,-2.736969085,0.007760303,NA,NA,NA,NA,NA,209,0.13,part.coeff,age:groupbpd,0.002826019,Right Insula Lobe
977,-0.045439675,NA,NA,-3.42408423,0.001098731,NA,NA,NA,NA,NA,143,0.04,part.coeff,age:groupbpd,0.013270607,Right Lingual Gyrus
978,0.05861587,NA,NA,3.742816143,0.000414597,NA,NA,NA,NA,NA,196,0.02,part.coeff,age:groupbpd,0.0156609,Right Middle Frontal Gyrus
979,0.044863589,NA,NA,2.896511825,0.005135815,NA,NA,NA,NA,NA,196,0.03,part.coeff,age:groupbpd,0.015488833,Right Middle Frontal Gyrus
980,0.036636462,NA,NA,2.674002028,0.009407369,NA,NA,NA,NA,NA,196,0.04,part.coeff,age:groupbpd,0.013700985,Right Middle Frontal Gyrus
981,0.022232162,NA,NA,3.004409305,0.003644403,NA,NA,NA,NA,NA,181,0.12,part.coeff,age:groupbpd,0.007399844,Right Middle Orbital Gyrus
982,0.020745718,NA,NA,2.906860195,0.004831484,NA,NA,NA,NA,NA,181,0.13,part.coeff,age:groupbpd,0.007136813,Right Middle Orbital Gyrus
983,0.017963584,NA,NA,2.74312261,0.007629742,NA,NA,NA,NA,NA,39,0.13,part.coeff,age:groupbpd,0.00654859,Right Paracentral Lobule
984,0.016546102,NA,NA,2.713888666,0.008268404,NA,NA,NA,NA,NA,39,0.14,part.coeff,age:groupbpd,0.006096824,Right Paracentral Lobule
985,0.046180439,NA,NA,3.084124668,0.003065579,NA,NA,NA,NA,NA,19,0.02,part.coeff,age:groupbpd,0.014973597,Right Postcentral Gyrus
986,0.034120991,NA,NA,3.09856951,0.002812783,NA,NA,NA,NA,NA,19,0.05,part.coeff,age:groupbpd,0.011011853,Right Postcentral Gyrus
987,0.032840415,NA,NA,3.019275832,0.003549618,NA,NA,NA,NA,NA,19,0.06,part.coeff,age:groupbpd,0.010876918,Right Postcentral Gyrus
988,0.026224421,NA,NA,3.493857232,0.000807591,NA,NA,NA,NA,NA,92,0.08,part.coeff,age:groupbpd,0.007505865,Right Posterior Cingulate Cortex
989,0.017821328,NA,NA,3.571512423,0.000628333,NA,NA,NA,NA,NA,92,0.09,part.coeff,age:groupbpd,0.004989855,Right Posterior Cingulate Cortex
990,0.01227239,NA,NA,3.066293628,0.003025434,NA,NA,NA,NA,NA,92,0.1,part.coeff,age:groupbpd,0.004002353,Right Posterior Cingulate Cortex
991,0.012918635,NA,NA,3.259037768,0.001690132,NA,NA,NA,NA,NA,92,0.11,part.coeff,age:groupbpd,0.003963941,Right Posterior Cingulate Cortex
992,0.009214219,NA,NA,3.328763009,0.0013544,NA,NA,NA,NA,NA,92,0.16,part.coeff,age:groupbpd,0.002768061,Right Posterior Cingulate Cortex
993,-0.005067516,NA,NA,-3.17640466,0.002165158,NA,NA,NA,NA,NA,40,0.17,part.coeff,age:groupbpd,0.001595362,Right SMA
994,-0.004229336,NA,NA,-2.939062184,0.004373156,NA,NA,NA,NA,NA,40,0.18,part.coeff,age:groupbpd,0.001439009,Right SMA
995,-0.00385105,NA,NA,-2.695372917,0.008674541,NA,NA,NA,NA,NA,40,0.19,part.coeff,age:groupbpd,0.001428763,Right SMA
996,0.004870766,NA,NA,2.858770492,0.005503406,NA,NA,NA,NA,NA,101,0.19,part.coeff,age:groupbpd,0.001703798,Right Superior Frontal Gyrus
997,0.004553477,NA,NA,2.702572911,0.008505465,NA,NA,NA,NA,NA,101,0.2,part.coeff,age:groupbpd,0.001684867,Right Superior Frontal Gyrus
998,0.017789062,NA,NA,2.661207497,0.009621384,NA,NA,NA,NA,NA,254,0.08,part.coeff,age:groupbpd,0.006684583,Right Superior Parietal Lobule
999,-0.046217193,NA,NA,-3.27481529,0.001720341,NA,NA,NA,NA,NA,238,0.03,part.coeff,age:groupbpd,0.014112916,Right Superior Temporal Gyrus
1000,0.031544036,NA,NA,2.979637101,0.003917108,NA,NA,NA,NA,NA,63,0.06,part.coeff,age:groupbpd,0.010586536,Right Superior Temporal Gyrus
1001,0.020428548,NA,NA,2.82011441,0.006157618,NA,NA,NA,NA,NA,63,0.08,part.coeff,age:groupbpd,0.007243872,Right Superior Temporal Gyrus
1002,0.014564167,NA,NA,2.728739274,0.007938109,NA,NA,NA,NA,NA,63,0.09,part.coeff,age:groupbpd,0.005337325,Right Superior Temporal Gyrus
1003,0.03597253,NA,NA,2.713675643,0.008451295,NA,NA,NA,NA,NA,48,0.05,part.coeff,age:groupbpd,0.013256017,Right SupraMarginal Gyrus
1004,0.040611272,NA,NA,2.998714539,0.003768065,NA,NA,NA,NA,NA,48,0.06,part.coeff,age:groupbpd,0.013542894,Right SupraMarginal Gyrus
1005,0.023379518,NA,NA,2.978694379,0.003959294,NA,NA,NA,NA,NA,48,0.08,part.coeff,age:groupbpd,0.007848915,Right SupraMarginal Gyrus
1006,0.01810894,NA,NA,2.966740565,0.004082273,NA,NA,NA,NA,NA,48,0.1,part.coeff,age:groupbpd,0.006103985,Right SupraMarginal Gyrus
1007,0.043224947,NA,NA,2.914979242,0.005272492,NA,NA,NA,NA,NA,225,0.02,part.coeff,age:groupbpd,0.014828561,Right Thalamus
1008,0.136156743,NA,NA,2.918832917,0.004635704,NA,NA,NA,NA,NA,100,0.02,within.module.deg.zscore,age:groupbpd,0.046647666,Left Middle Frontal Gyrus
1009,-0.148462825,NA,NA,-3.212469783,0.001939982,NA,NA,NA,NA,NA,197,0.02,within.module.deg.zscore,age:groupbpd,0.046214544,Left Middle Frontal Gyrus
1010,0.137244092,NA,NA,2.716205321,0.008193547,NA,NA,NA,NA,NA,100,0.03,within.module.deg.zscore,age:groupbpd,0.050527878,Left Middle Frontal Gyrus
1011,-0.141587928,NA,NA,-2.65124541,0.009779427,NA,NA,NA,NA,NA,197,0.09,within.module.deg.zscore,age:groupbpd,0.053404309,Left Middle Frontal Gyrus
1012,0.135673577,NA,NA,2.831672377,0.005941874,NA,NA,NA,NA,NA,100,0.1,within.module.deg.zscore,age:groupbpd,0.04791288,Left Middle Frontal Gyrus
1013,-0.146820874,NA,NA,-2.874918833,0.005256483,NA,NA,NA,NA,NA,197,0.16,within.module.deg.zscore,age:groupbpd,0.051069572,Left Middle Frontal Gyrus
1014,-0.155773776,NA,NA,-3.129012575,0.002498307,NA,NA,NA,NA,NA,197,0.17,within.module.deg.zscore,age:groupbpd,0.049783685,Left Middle Frontal Gyrus
1015,-0.150944304,NA,NA,-3.029653009,0.003357675,NA,NA,NA,NA,NA,197,0.18,within.module.deg.zscore,age:groupbpd,0.049822308,Left Middle Frontal Gyrus
1016,-0.148838579,NA,NA,-3.04497432,0.00320931,NA,NA,NA,NA,NA,197,0.19,within.module.deg.zscore,age:groupbpd,0.048880077,Left Middle Frontal Gyrus
1017,-0.149524749,NA,NA,-2.982245734,0.003858062,NA,NA,NA,NA,NA,197,0.2,within.module.deg.zscore,age:groupbpd,0.050138306,Left Middle Frontal Gyrus
1018,0.162569793,NA,NA,3.10867942,0.002655419,NA,NA,NA,NA,NA,174,0.06,within.module.deg.zscore,age:groupbpd,0.052295451,Left Precentral Gyrus
1019,0.159260719,NA,NA,3.103739203,0.002694959,NA,NA,NA,NA,NA,174,0.07,within.module.deg.zscore,age:groupbpd,0.051312533,Left Precentral Gyrus
1020,0.156558949,NA,NA,3.033960274,0.003315334,NA,NA,NA,NA,NA,174,0.08,within.module.deg.zscore,age:groupbpd,0.051602175,Left Precentral Gyrus
1021,0.141194864,NA,NA,2.655858921,0.009658197,NA,NA,NA,NA,NA,174,0.1,within.module.deg.zscore,age:groupbpd,0.053163541,Left Precentral Gyrus
1022,-0.13673083,NA,NA,-2.682214535,0.008991474,NA,NA,NA,NA,NA,65,0.04,within.module.deg.zscore,age:groupbpd,0.050976843,Left Superior Temporal Gyrus
1023,-0.139350634,NA,NA,-2.707516193,0.008391129,NA,NA,NA,NA,NA,65,0.05,within.module.deg.zscore,age:groupbpd,0.05146807,Left Superior Temporal Gyrus
1024,-0.152537138,NA,NA,-3.044093138,0.003217675,NA,NA,NA,NA,NA,65,0.06,within.module.deg.zscore,age:groupbpd,0.050109222,Left Superior Temporal Gyrus
1025,-0.169484123,NA,NA,-3.313772509,0.001419236,NA,NA,NA,NA,NA,65,0.07,within.module.deg.zscore,age:groupbpd,0.051145371,Left Superior Temporal Gyrus
1026,-0.174111794,NA,NA,-3.303754791,0.001464179,NA,NA,NA,NA,NA,65,0.08,within.module.deg.zscore,age:groupbpd,0.052701186,Left Superior Temporal Gyrus
1027,-0.170194204,NA,NA,-3.336469548,0.001322163,NA,NA,NA,NA,NA,65,0.09,within.module.deg.zscore,age:groupbpd,0.051010267,Left Superior Temporal Gyrus
1028,-0.152234443,NA,NA,-2.960527259,0.004109653,NA,NA,NA,NA,NA,65,0.1,within.module.deg.zscore,age:groupbpd,0.051421396,Left Superior Temporal Gyrus
1029,-0.151015617,NA,NA,-2.914154037,0.004698467,NA,NA,NA,NA,NA,65,0.11,within.module.deg.zscore,age:groupbpd,0.051821426,Left Superior Temporal Gyrus
1030,-0.148311174,NA,NA,-2.800944171,0.006477792,NA,NA,NA,NA,NA,65,0.12,within.module.deg.zscore,age:groupbpd,0.052950421,Left Superior Temporal Gyrus
1031,-0.138308778,NA,NA,-2.713791489,0.008248005,NA,NA,NA,NA,NA,65,0.16,within.module.deg.zscore,age:groupbpd,0.050965145,Left Superior Temporal Gyrus
1032,-0.144420063,NA,NA,-2.72783051,0.007935843,NA,NA,NA,NA,NA,69,0.11,within.module.deg.zscore,age:groupbpd,0.052943195,Left SupraMarginal Gyrus
1033,-0.140761276,NA,NA,-2.646234175,0.009912674,NA,NA,NA,NA,NA,69,0.12,within.module.deg.zscore,age:groupbpd,0.053193054,Left SupraMarginal Gyrus
1034,-0.146767253,NA,NA,-2.771905757,0.007024648,NA,NA,NA,NA,NA,69,0.14,within.module.deg.zscore,age:groupbpd,0.05294814,Left SupraMarginal Gyrus
1035,-0.141711124,NA,NA,-2.658120616,0.009599267,NA,NA,NA,NA,NA,69,0.15,within.module.deg.zscore,age:groupbpd,0.053312526,Left SupraMarginal Gyrus
1036,-0.149211862,NA,NA,-2.831502158,0.005944727,NA,NA,NA,NA,NA,192,0.17,within.module.deg.zscore,age:groupbpd,0.052697068,Right Inferior Parietal Lobule
1037,-0.154416178,NA,NA,-2.941994111,0.004336265,NA,NA,NA,NA,NA,192,0.18,within.module.deg.zscore,age:groupbpd,0.052486909,Right Inferior Parietal Lobule
1038,-0.164043511,NA,NA,-3.197767956,0.002028989,NA,NA,NA,NA,NA,192,0.19,within.module.deg.zscore,age:groupbpd,0.051299379,Right Inferior Parietal Lobule
1039,-0.180857289,NA,NA,-3.44613607,0.000935,NA,NA,NA,NA,NA,192,0.2,within.module.deg.zscore,age:groupbpd,0.05248118,Right Inferior Parietal Lobule
1040,-0.128693978,NA,NA,-2.646599093,0.009902916,NA,NA,NA,NA,NA,179,0.15,within.module.deg.zscore,age:groupbpd,0.04862617,Right Inferior Temporal Gyrus
1041,-0.152689742,NA,NA,-2.992493276,0.003744377,NA,NA,NA,NA,NA,179,0.16,within.module.deg.zscore,age:groupbpd,0.051024256,Right Inferior Temporal Gyrus
1042,-0.149430806,NA,NA,-2.737320656,0.007730981,NA,NA,NA,NA,NA,179,0.18,within.module.deg.zscore,age:groupbpd,0.054590172,Right Inferior Temporal Gyrus
1043,-0.203200055,NA,NA,-3.377332165,0.00116296,NA,NA,NA,NA,NA,141,0.01,within.module.deg.zscore,age:groupbpd,0.060165848,Right Lingual Gyrus
1044,-0.138555996,NA,NA,-2.856569004,0.005537884,NA,NA,NA,NA,NA,141,0.02,within.module.deg.zscore,age:groupbpd,0.048504341,Right Lingual Gyrus
1045,-0.144219576,NA,NA,-3.045826264,0.003201242,NA,NA,NA,NA,NA,141,0.03,within.module.deg.zscore,age:groupbpd,0.047349902,Right Lingual Gyrus
1046,-0.126236022,NA,NA,-2.764925594,0.007162256,NA,NA,NA,NA,NA,141,0.04,within.module.deg.zscore,age:groupbpd,0.045656209,Right Lingual Gyrus
1047,-0.123124628,NA,NA,-2.756542277,0.007330785,NA,NA,NA,NA,NA,141,0.05,within.module.deg.zscore,age:groupbpd,0.04466633,Right Lingual Gyrus
1048,0.1743936,NA,NA,2.96248575,0.004086358,NA,NA,NA,NA,NA,16,0.04,within.module.deg.zscore,age:groupbpd,0.058867321,Right Middle Cingulate Cortex
1049,0.164634337,NA,NA,2.952931419,0.004201172,NA,NA,NA,NA,NA,16,0.05,within.module.deg.zscore,age:groupbpd,0.055752848,Right Middle Cingulate Cortex
1050,0.164997987,NA,NA,2.951390147,0.00421997,NA,NA,NA,NA,NA,16,0.06,within.module.deg.zscore,age:groupbpd,0.055905177,Right Middle Cingulate Cortex
1051,0.17393524,NA,NA,3.07501361,0.002935949,NA,NA,NA,NA,NA,16,0.07,within.module.deg.zscore,age:groupbpd,0.056564055,Right Middle Cingulate Cortex
1052,0.172099291,NA,NA,3.060109686,0.003068748,NA,NA,NA,NA,NA,16,0.08,within.module.deg.zscore,age:groupbpd,0.056239583,Right Middle Cingulate Cortex
1053,0.157044325,NA,NA,2.811719204,0.006285014,NA,NA,NA,NA,NA,16,0.09,within.module.deg.zscore,age:groupbpd,0.055853488,Right Middle Cingulate Cortex
1054,0.15027545,NA,NA,2.695628179,0.008668495,NA,NA,NA,NA,NA,16,0.1,within.module.deg.zscore,age:groupbpd,0.055747841,Right Middle Cingulate Cortex
1055,0.155633306,NA,NA,2.845128093,0.005720286,NA,NA,NA,NA,NA,16,0.11,within.module.deg.zscore,age:groupbpd,0.054701687,Right Middle Cingulate Cortex
1056,0.150082796,NA,NA,2.758803336,0.007284978,NA,NA,NA,NA,NA,16,0.12,within.module.deg.zscore,age:groupbpd,0.054401412,Right Middle Cingulate Cortex
1057,0.143471292,NA,NA,2.67291767,0.009221718,NA,NA,NA,NA,NA,16,0.13,within.module.deg.zscore,age:groupbpd,0.053675911,Right Middle Cingulate Cortex
